Review_ID,Review_Score,Review_Comment_Message,Review_Creation_Date,Review_Answer_Timestamp
18562,5,recommend,2/16/2018 0:00,2/19/2018 18:48
18563,4,I received poor quality furniture,2/17/2018 0:00,2/19/2018 18:20
18564,5,Excellent service; great selection,2/9/2018 0:00,2/14/2018 11:08
18565,5,recommend,2/17/2018 0:00,2/17/2018 19:16
18566,5,Defects in fabrics,5/8/2018 0:00,5/10/2018 16:25
18567,5,recommend,12/14/2017 0:00,12/18/2017 13:23
18568,5,Excellent service; great selection,5/25/2018 0:00,5/25/2018 16:06
18569,4,recommend,2/17/2018 0:00,2/20/2018 15:05
18570,5,Good,3/8/2018 0:00,3/8/2018 13:14
18571,5,Kenny is excellent,8/28/2018 0:00,8/29/2018 10:14
18572,5,Great Couch & Great Service,8/29/2017 0:00,8/30/2017 8:52
18573,5,Super recommend,4/13/2018 0:00,4/16/2018 19:44
18574,5,recommend,6/20/2017 0:00,6/21/2017 13:14
18575,3,Good,7/1/2018 0:00,7/1/2018 18:12
18576,1,Best place for furniture with amazingly low price,8/24/2017 0:00,8/24/2017 16:01
18577,5,Don't recommend,7/26/2018 0:00,7/28/2018 12:02
18578,5,Overall great experience except for prices/selection,6/15/2018 0:00,6/15/2018 14:36
18579,5,recommend,1/24/2017 0:00,1/25/2017 17:00
18580,5,Recommend,12/1/2017 0:00,12/2/2017 17:55
18581,5,Great service,7/6/2018 0:00,7/6/2018 22:31
18582,5,Overall great experience except for prices/selection,9/23/2017 0:00,9/24/2017 1:45
18583,1,Great service,11/9/2017 0:00,11/9/2017 17:02
18584,1,Good,1/6/2018 0:00,1/10/2018 19:01
18585,5,Great service,11/23/2017 0:00,11/23/2017 15:28
18586,5,Excellent service; great selection,3/17/2018 0:00,3/17/2018 11:16
18587,5,Kenny is excellent,10/15/2017 1:00,10/15/2017 17:53
18588,5,I received poor quality furniture,7/24/2018 0:00,7/25/2018 10:29
18589,5,Great service,6/26/2018 0:00,7/4/2018 18:54
18590,3,I received poor quality furniture,7/14/2018 0:00,7/17/2018 18:23
18591,4,Well,5/5/2018 0:00,5/6/2018 19:00
18592,5,Good,3/23/2018 0:00,3/25/2018 19:55
18593,4,Overall great experience except for prices/selection,4/11/2018 0:00,4/13/2018 21:12
18594,5,Well,11/11/2017 0:00,11/12/2017 2:47
18595,5,Poor Quality,5/18/2018 0:00,5/20/2018 17:23
18596,4,Marvellous,5/23/2018 0:00,5/28/2018 13:57
18597,4,Kenny is excellent,5/4/2018 0:00,5/8/2018 5:30
18598,4,Great service,6/6/2017 0:00,6/7/2017 0:08
18599,5,Great Couch & Great Service,2/12/2017 0:00,2/12/2017 16:25
18600,3,Great service,1/12/2018 0:00,1/14/2018 8:44
18601,5,Defects in fabrics,7/28/2018 0:00,7/30/2018 9:00
18602,5,Excellent service; great selection,5/18/2018 0:00,5/20/2018 22:53
18603,5,Great Couch & Great Service,8/17/2018 0:00,8/17/2018 22:11
18604,5,Excellent service; great selection,3/15/2018 0:00,4/25/2018 23:35
18605,1,Excellent service; great selection,11/2/2017 0:00,11/2/2017 10:11
18606,2,Good,4/4/2017 0:00,4/4/2017 17:12
18607,2,Marvellous,10/12/2017 0:00,10/13/2017 12:57
18608,5,Kenny is excellent,3/23/2018 0:00,3/24/2018 0:23
18609,5,Defects in fabrics,10/10/2017 0:00,10/10/2017 19:07
18610,5,Wow!,7/26/2017 0:00,7/27/2017 21:35
18611,1,Good,4/7/2018 0:00,4/16/2018 16:42
18612,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",7/29/2018 0:00,8/1/2018 21:03
18613,5,Great service !,4/1/2017 0:00,4/2/2017 2:39
18614,5,recommend,3/9/2017 0:00,3/9/2017 23:54
18615,5,I received poor quality furniture,12/24/2017 0:00,12/25/2017 13:03
18616,5,Excellent service; great selection,8/25/2018 0:00,8/27/2018 19:23
18617,4,recommend,6/6/2017 0:00,6/9/2017 18:36
18618,1,Defects in fabrics,10/15/2017 1:00,10/17/2017 15:18
18619,5,recommend,11/30/2017 0:00,12/4/2017 11:23
18620,5,Excellent service; great selection,7/12/2017 0:00,7/12/2017 23:24
18621,5,recommend,4/3/2018 0:00,4/4/2018 11:49
18622,4,Good,6/23/2018 0:00,6/24/2018 14:30
18623,3,Kenny is excellent,8/16/2018 0:00,8/24/2018 19:04
18624,4,Great Couch & Great Service,5/25/2017 0:00,5/26/2017 18:48
18625,4,Super recommend,10/14/2017 0:00,10/14/2017 15:32
18626,5,recommend,8/10/2018 0:00,8/11/2018 15:21
18627,5,Good,9/20/2017 0:00,9/23/2017 11:32
18628,4,Best place for furniture with amazingly low price,8/26/2018 0:00,8/27/2018 9:45
18629,5,Don't recommend,3/2/2018 0:00,3/3/2018 2:26
18630,5,Overall great experience except for prices/selection,4/17/2018 0:00,4/18/2018 10:08
18631,4,recommend,6/8/2018 0:00,6/11/2018 11:07
18632,3,Recommend,3/1/2018 0:00,3/1/2018 20:57
18633,4,Great service,3/29/2017 0:00,3/30/2017 11:40
18634,4,Overall great experience except for prices/selection,3/16/2017 0:00,3/16/2017 19:46
18635,4,Great service,2/8/2018 0:00,2/13/2018 14:44
18636,3,Good,7/10/2017 0:00,7/13/2017 12:08
18637,3,Great service,2/15/2018 0:00,2/15/2018 19:06
18638,5,Excellent service; great selection,11/17/2017 0:00,11/17/2017 22:54
18639,5,Kenny is excellent,9/27/2017 0:00,9/27/2017 22:57
18640,4,I received poor quality furniture,12/29/2017 0:00,12/30/2017 17:23
18641,5,Great service,4/28/2018 0:00,5/2/2018 11:07
18642,3,I received poor quality furniture,5/3/2018 0:00,5/6/2018 1:05
18643,1,Well,12/13/2017 0:00,12/14/2017 9:24
18644,5,Good,11/22/2017 0:00,11/23/2017 14:14
18645,5,Overall great experience except for prices/selection,2/22/2018 0:00,2/23/2018 15:53
18646,5,Well,4/20/2018 0:00,4/24/2018 10:52
18647,4,Excellent service; great selection,11/17/2017 0:00,11/17/2017 14:15
18648,5,Marvellous,1/24/2018 0:00,1/25/2018 1:12
18649,4,Kenny is excellent,6/7/2017 0:00,6/12/2017 20:36
18650,5,Great service,6/14/2018 0:00,6/19/2018 15:19
18651,4,Great Couch & Great Service,5/10/2017 0:00,5/11/2017 15:25
18652,5,Great service,9/19/2017 0:00,10/2/2017 14:04
18653,5,Defects in fabrics,8/22/2017 0:00,8/23/2017 2:45
18654,5,Excellent service; great selection,7/7/2018 0:00,7/7/2018 22:48
18655,5,Great Couch & Great Service,6/14/2018 0:00,6/18/2018 13:41
18656,5,Excellent service; great selection,3/17/2017 0:00,3/17/2017 16:03
18657,5,Excellent service; great selection,2/24/2018 0:00,3/1/2018 0:46
18658,5,I received poor quality furniture,6/29/2018 0:00,7/2/2018 9:37
18659,5,Marvellous,6/21/2018 0:00,6/21/2018 23:22
18660,5,Kenny is excellent,8/3/2017 0:00,8/4/2017 1:29
18661,2,Defects in fabrics,3/10/2017 0:00,3/11/2017 1:28
18662,5,Wow!,3/3/2018 0:00,3/3/2018 9:05
18663,4,Good,5/23/2018 0:00,5/24/2018 23:57
18664,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",5/20/2017 0:00,5/20/2017 18:53
18665,4,Great service !,5/1/2018 0:00,5/2/2018 0:49
18666,5,recommend,8/2/2017 0:00,8/2/2017 19:33
18667,4,I received poor quality furniture,4/20/2018 0:00,4/23/2018 1:05
18668,5,Excellent service; great selection,7/20/2017 0:00,7/25/2017 11:52
18669,5,recommend,10/27/2017 0:00,10/30/2017 10:06
18670,1,Defects in fabrics,4/14/2018 0:00,4/15/2018 15:39
18671,5,recommend,6/12/2018 0:00,6/12/2018 17:04
18672,5,Excellent service; great selection,12/5/2017 0:00,12/7/2017 22:08
18673,5,recommend,11/23/2017 0:00,11/26/2017 2:37
18674,5,Good,7/26/2017 0:00,7/27/2017 11:46
18675,3,Kenny is excellent,5/31/2018 0:00,6/1/2018 2:12
18676,4,Great Couch & Great Service,5/17/2018 0:00,5/25/2018 16:17
18677,5,Super recommend,7/3/2018 0:00,7/4/2018 9:48
18678,4,recommend,6/27/2017 0:00,6/28/2017 20:38
18679,5,Good,10/17/2017 0:00,10/20/2017 14:29
18680,4,Best place for furniture with amazingly low price,6/28/2017 0:00,6/29/2017 12:52
18681,5,Don't recommend,7/2/2017 0:00,7/2/2017 17:28
18682,5,Overall great experience except for prices/selection,8/15/2018 0:00,8/16/2018 2:29
18683,5,recommend,12/27/2017 0:00,12/28/2017 1:38
18684,5,Recommend,2/6/2018 0:00,2/6/2018 21:43
18685,4,Great service,7/7/2017 0:00,7/8/2017 22:02
18686,5,Overall great experience except for prices/selection,2/16/2018 0:00,2/19/2018 2:02
18687,5,Great service,6/5/2018 0:00,6/5/2018 20:12
18688,4,Good,8/7/2018 0:00,8/9/2018 19:23
18689,5,Great service,3/15/2017 0:00,3/16/2017 13:58
18690,1,Excellent service; great selection,12/7/2017 0:00,12/14/2017 12:05
18691,5,Kenny is excellent,6/21/2018 0:00,6/24/2018 14:34
18692,4,I received poor quality furniture,7/28/2017 0:00,7/31/2017 10:51
18693,1,Great service,2/8/2018 0:00,2/9/2018 6:15
18694,5,I received poor quality furniture,7/12/2018 0:00,7/13/2018 14:26
18695,5,Well,1/19/2018 0:00,1/20/2018 8:58
18696,5,Good,10/3/2017 0:00,10/4/2017 1:37
18697,3,Overall great experience except for prices/selection,11/1/2017 0:00,11/2/2017 20:36
18698,1,Well,8/3/2018 0:00,8/3/2018 14:34
18699,5,Poor Quality,5/12/2018 0:00,5/13/2018 12:51
18700,5,Marvellous,8/16/2018 0:00,8/17/2018 12:40
18701,5,Kenny is excellent,5/23/2018 0:00,5/24/2018 10:59
18702,3,Great service,12/8/2017 0:00,12/9/2017 1:29
18703,2,Great Couch & Great Service,7/12/2017 0:00,7/12/2017 15:37
18704,5,Great service,5/24/2018 0:00,5/27/2018 0:46
18705,5,Defects in fabrics,4/21/2017 0:00,4/21/2017 21:45
18706,5,Excellent service; great selection,8/20/2017 0:00,8/29/2017 13:01
18707,5,Great Couch & Great Service,6/29/2017 0:00,6/29/2017 23:47
18708,5,Excellent service; great selection,4/24/2018 0:00,4/27/2018 10:39
18709,5,Excellent service; great selection,2/17/2018 0:00,2/20/2018 9:36
18710,4,Good,6/9/2017 0:00,6/11/2017 23:38
18711,4,Marvellous,10/25/2017 0:00,10/26/2017 1:04
18712,1,Kenny is excellent,12/30/2017 0:00,1/29/2018 16:28
18713,5,Defects in fabrics,2/24/2017 0:00,2/25/2017 13:59
18714,4,Wow!,9/14/2017 0:00,9/16/2017 12:56
18715,5,Good,2/21/2018 0:00,2/22/2018 12:36
18716,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",5/17/2017 0:00,5/18/2017 1:19
18717,3,Great service !,7/19/2017 0:00,7/19/2017 12:22
18718,5,recommend,11/24/2017 0:00,11/24/2017 14:37
18719,4,I received poor quality furniture,6/5/2018 0:00,6/8/2018 2:13
18720,5,Excellent service; great selection,1/4/2018 0:00,1/5/2018 12:08
18721,5,recommend,3/16/2018 0:00,3/16/2018 18:57
18722,5,Defects in fabrics,8/2/2017 0:00,8/5/2017 2:38
18723,5,recommend,4/12/2018 0:00,4/13/2018 1:55
18724,5,Excellent service; great selection,7/25/2018 0:00,8/1/2018 1:05
18725,5,recommend,9/2/2017 0:00,9/16/2017 16:49
18726,4,Good,6/1/2018 0:00,6/5/2018 11:40
18727,1,Kenny is excellent,1/21/2018 0:00,1/23/2018 7:44
18728,1,Great Couch & Great Service,7/11/2018 0:00,7/12/2018 2:47
18729,5,Super recommend,3/29/2017 0:00,3/29/2017 23:36
18730,5,recommend,1/9/2018 0:00,1/14/2018 11:16
18731,5,Good,8/23/2017 0:00,8/29/2017 1:48
18732,5,Best place for furniture with amazingly low price,3/15/2018 0:00,3/16/2018 4:27
18733,4,Don't recommend,9/27/2017 0:00,9/28/2017 11:59
18734,4,Overall great experience except for prices/selection,2/23/2018 0:00,2/27/2018 13:00
18735,5,recommend,8/25/2018 0:00,8/30/2018 0:28
18736,4,Recommend,4/21/2018 0:00,4/22/2018 3:47
18737,1,Great service,5/15/2018 0:00,5/15/2018 19:57
18738,5,Overall great experience except for prices/selection,12/21/2017 0:00,1/11/2018 19:20
18739,4,Great service,5/31/2017 0:00,6/1/2017 3:35
18740,5,Good,9/27/2017 0:00,9/28/2017 0:21
18741,5,Great service,6/11/2017 0:00,6/12/2017 13:59
18742,1,Excellent service; great selection,3/8/2018 0:00,3/8/2018 14:42
18743,5,Kenny is excellent,7/12/2018 0:00,7/12/2018 11:31
18744,5,I received poor quality furniture,7/7/2018 0:00,7/8/2018 2:13
18745,4,Great service,8/17/2018 0:00,8/20/2018 11:24
18746,5,I received poor quality furniture,6/7/2017 0:00,6/10/2017 20:41
18747,1,Well,8/31/2018 0:00,9/2/2018 19:05
18748,5,Good,4/10/2018 0:00,4/13/2018 0:51
18749,5,Overall great experience except for prices/selection,6/21/2018 0:00,6/23/2018 1:29
18750,5,Well,7/12/2017 0:00,7/12/2017 19:31
18751,5,Excellent service; great selection,3/9/2018 0:00,3/9/2018 21:44
18752,5,Marvellous,7/6/2018 0:00,7/12/2018 9:23
18753,4,Kenny is excellent,2/21/2018 0:00,2/22/2018 1:27
18754,1,Great service,3/23/2018 0:00,3/23/2018 12:05
18755,5,Great Couch & Great Service,4/27/2018 0:00,4/27/2018 22:12
18756,5,Great service,5/11/2018 0:00,5/12/2018 2:47
18757,5,Defects in fabrics,4/17/2018 0:00,4/18/2018 13:36
18758,4,Excellent service; great selection,1/23/2018 0:00,1/25/2018 17:13
18759,5,Great Couch & Great Service,8/30/2018 0:00,9/4/2018 12:48
18760,5,Excellent service; great selection,12/14/2017 0:00,12/14/2017 8:50
18761,5,Excellent service; great selection,10/18/2017 0:00,10/21/2017 4:12
18762,4,I received poor quality furniture,10/28/2017 0:00,12/3/2017 22:50
18763,5,Marvellous,5/24/2017 0:00,5/25/2017 12:38
18764,5,Kenny is excellent,6/7/2018 0:00,6/8/2018 2:28
18765,5,Defects in fabrics,6/7/2018 0:00,6/19/2018 1:30
18766,5,Wow!,3/17/2018 0:00,3/19/2018 18:47
18767,5,Good,5/23/2018 0:00,5/26/2018 1:51
18768,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",4/28/2018 0:00,4/30/2018 19:34
18769,5,Great service !,8/21/2018 0:00,8/21/2018 17:26
18770,5,recommend,8/15/2017 0:00,8/16/2017 18:08
18771,5,I received poor quality furniture,2/26/2018 0:00,2/27/2018 11:52
18772,5,Excellent service; great selection,9/1/2017 0:00,9/3/2017 19:01
18773,3,recommend,3/20/2018 0:00,3/21/2018 2:28
18774,3,Defects in fabrics,6/27/2018 0:00,7/2/2018 16:48
18775,5,recommend,5/3/2018 0:00,5/5/2018 21:32
18776,5,Excellent service; great selection,12/22/2017 0:00,12/22/2017 23:04
18777,1,recommend,3/7/2018 0:00,3/9/2018 3:15
18778,1,Good,7/29/2017 0:00,7/30/2017 14:47
18779,4,Kenny is excellent,10/6/2017 0:00,10/6/2017 17:48
18780,5,Great Couch & Great Service,4/14/2018 0:00,4/20/2018 15:44
18781,5,Super recommend,3/18/2018 0:00,3/19/2018 16:50
18782,4,recommend,2/16/2018 0:00,2/19/2018 0:56
18783,3,Good,6/30/2018 0:00,7/1/2018 17:05
18784,5,Best place for furniture with amazingly low price,8/15/2018 0:00,8/18/2018 13:30
18785,5,Don't recommend,12/7/2017 0:00,12/7/2017 18:58
18786,5,Overall great experience except for prices/selection,4/20/2018 0:00,4/23/2018 2:30
18787,3,recommend,2/20/2018 0:00,2/21/2018 12:35
18788,1,Recommend,3/23/2018 0:00,3/29/2018 13:32
18789,4,Great service,4/4/2018 0:00,4/5/2018 1:12
18790,4,Overall great experience except for prices/selection,7/3/2018 0:00,7/6/2018 22:29
18791,5,Great service,1/18/2018 0:00,1/19/2018 0:45
18792,4,Good,3/24/2018 0:00,3/26/2018 11:13
18793,4,Great service,9/9/2017 0:00,9/11/2017 22:39
18794,1,Excellent service; great selection,4/19/2018 0:00,4/19/2018 12:32
18795,4,Kenny is excellent,9/13/2017 0:00,9/16/2017 14:59
18796,1,I received poor quality furniture,12/21/2017 0:00,12/21/2017 10:03
18797,4,Great service,12/23/2017 0:00,12/23/2017 22:10
18798,1,I received poor quality furniture,9/21/2017 0:00,9/22/2017 1:37
18799,4,Well,3/16/2017 0:00,3/16/2017 11:58
18800,5,Good,4/28/2018 0:00,4/29/2018 0:52
18801,5,Overall great experience except for prices/selection,6/17/2017 0:00,6/20/2017 12:23
18802,5,Well,6/19/2018 0:00,6/20/2018 2:43
18803,4,Poor Quality,7/19/2017 0:00,7/24/2017 13:59
18804,5,Marvellous,2/1/2018 0:00,2/6/2018 0:43
18805,4,Kenny is excellent,5/16/2018 0:00,5/17/2018 10:33
18806,5,Great service,10/5/2017 0:00,10/8/2017 2:02
18807,5,Great Couch & Great Service,7/7/2018 0:00,7/10/2018 9:11
18808,5,Great service,4/6/2017 0:00,4/7/2017 11:50
18809,5,Defects in fabrics,10/17/2017 0:00,10/20/2017 3:40
18810,1,Excellent service; great selection,6/8/2018 0:00,6/8/2018 22:19
18811,5,Great Couch & Great Service,12/6/2017 0:00,12/8/2017 22:55
18812,3,Excellent service; great selection,1/26/2018 0:00,1/28/2018 15:44
18813,5,Excellent service; great selection,3/9/2018 0:00,3/9/2018 10:08
18814,5,Good,8/15/2018 0:00,8/16/2018 1:38
18815,1,Marvellous,1/4/2018 0:00,1/4/2018 19:58
18816,4,Kenny is excellent,12/19/2017 0:00,12/19/2017 20:25
18817,5,Nice!,1/26/2018 0:00,1/26/2018 18:13
18818,5,Wow!,12/7/2017 0:00,12/7/2017 23:14
18819,1,Good,8/10/2017 0:00,8/11/2017 0:12
18820,2,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",6/6/2018 0:00,6/6/2018 14:06
18821,5,Great service !,4/26/2018 0:00,4/27/2018 17:15
18822,1,recommend,12/29/2017 0:00,1/2/2018 21:05
18823,3,I received poor quality furniture,11/28/2017 0:00,12/1/2017 13:47
18824,5,Excellent service; great selection,3/11/2017 0:00,3/12/2017 12:28
18825,5,recommend,6/13/2017 0:00,8/14/2017 11:10
18826,1,Defects in fabrics,12/30/2017 0:00,1/9/2018 3:37
18827,5,recommend,5/22/2018 0:00,5/23/2018 2:42
18828,5,Excellent service; great selection,4/8/2017 0:00,4/10/2017 11:00
18829,5,recommend,7/7/2018 0:00,7/11/2018 19:23
18830,1,Good,6/7/2018 0:00,6/13/2018 13:32
18831,3,Kenny is excellent,7/4/2018 0:00,7/5/2018 1:13
18832,1,Great Couch & Great Service,10/31/2017 0:00,10/31/2017 15:23
18833,5,Super recommend,1/14/2018 0:00,1/26/2018 0:18
18834,5,recommend,9/7/2017 0:00,9/7/2017 12:35
18835,5,Good,5/10/2017 0:00,5/15/2017 12:55
18836,5,Best place for furniture with amazingly low price,8/9/2018 0:00,8/10/2018 2:24
18837,3,Don't recommend,8/30/2018 0:00,8/30/2018 8:35
18838,5,Overall great experience except for prices/selection,11/14/2017 0:00,11/16/2017 11:05
18839,4,recommend,1/25/2018 0:00,1/29/2018 11:34
18840,2,Recommend,3/25/2018 0:00,3/25/2018 10:15
18841,1,Great service,3/16/2018 0:00,3/16/2018 13:40
18842,1,Overall great experience except for prices/selection,4/11/2018 0:00,4/12/2018 12:01
18843,4,Great service,10/17/2017 0:00,10/18/2017 10:49
18844,4,Good,1/6/2018 0:00,1/7/2018 0:05
18845,5,Great service,9/7/2017 0:00,9/8/2017 11:54
18846,5,Excellent service; great selection,3/29/2018 0:00,4/1/2018 0:56
18847,4,Kenny is excellent,5/23/2018 0:00,5/23/2018 20:58
18848,5,I received poor quality furniture,12/9/2017 0:00,12/9/2017 18:38
18849,5,Great service,4/10/2018 0:00,4/11/2018 3:47
18850,4,I received poor quality furniture,8/28/2018 0:00,8/30/2018 12:10
18851,5,Well,6/2/2018 0:00,6/2/2018 20:18
18852,5,Good,11/15/2017 0:00,11/19/2017 18:13
18853,5,Overall great experience except for prices/selection,2/20/2018 0:00,2/21/2018 0:13
18854,5,Well,6/15/2017 0:00,6/15/2017 22:36
18855,5,Excellent service; great selection,2/27/2018 0:00,3/2/2018 18:21
18856,5,Marvellous,8/28/2018 0:00,9/4/2018 11:24
18857,5,Kenny is excellent,8/24/2018 0:00,8/25/2018 10:15
18858,4,Great service,5/13/2017 0:00,5/18/2017 12:48
18859,5,Great Couch & Great Service,3/30/2018 0:00,3/31/2018 10:49
18860,5,Great service,4/7/2018 0:00,4/7/2018 21:07
18861,1,Defects in fabrics,5/26/2018 0:00,7/2/2018 19:27
18862,4,Excellent service; great selection,3/1/2018 0:00,3/2/2018 18:49
18863,5,Great Couch & Great Service,11/18/2017 0:00,11/20/2017 13:56
18864,5,Excellent service; great selection,3/25/2017 0:00,3/29/2017 23:30
18865,5,Excellent service; great selection,8/15/2018 0:00,8/16/2018 16:05
18866,5,I received poor quality furniture,5/16/2018 0:00,5/16/2018 21:06
18867,4,Marvellous,8/21/2018 0:00,8/22/2018 0:27
18868,4,Kenny is excellent,9/7/2017 0:00,9/8/2017 0:24
18869,5,Defects in fabrics,3/15/2018 0:00,3/16/2018 0:22
18870,3,Wow!,6/8/2018 0:00,6/9/2018 1:45
18871,5,Good,5/5/2018 0:00,5/8/2018 12:53
18872,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",2/8/2018 0:00,2/9/2018 9:04
18873,2,Great service !,3/27/2018 0:00,3/28/2018 1:50
18874,1,recommend,6/5/2018 0:00,6/6/2018 2:24
18875,4,I received poor quality furniture,10/27/2017 0:00,10/28/2017 0:22
18876,4,Excellent service; great selection,2/28/2018 0:00,3/2/2018 23:03
18877,1,recommend,1/23/2018 0:00,1/23/2018 16:31
18878,5,Defects in fabrics,9/21/2017 0:00,9/26/2017 0:49
18879,5,recommend,12/2/2017 0:00,12/6/2017 15:18
18880,5,Excellent service; great selection,8/22/2017 0:00,8/22/2017 17:02
18881,5,recommend,6/16/2018 0:00,6/19/2018 9:31
18882,5,Good,1/5/2018 0:00,1/5/2018 18:25
18883,5,Kenny is excellent,4/14/2018 0:00,4/14/2018 22:41
18884,4,Great Couch & Great Service,7/18/2017 0:00,7/19/2017 11:55
18885,1,Super recommend,6/7/2018 0:00,6/7/2018 10:30
18886,5,recommend,12/7/2017 0:00,12/10/2017 0:27
18887,2,Good,8/1/2018 0:00,8/5/2018 20:28
18888,5,Best place for furniture with amazingly low price,9/20/2017 0:00,9/22/2017 22:37
18889,4,Don't recommend,11/22/2017 0:00,11/22/2017 17:31
18890,5,Overall great experience except for prices/selection,7/1/2018 0:00,7/1/2018 22:27
18891,5,recommend,8/1/2018 0:00,8/1/2018 19:12
18892,4,Recommend,5/10/2017 0:00,5/11/2017 23:54
18893,5,Great service,5/3/2017 0:00,5/14/2017 15:58
18894,4,Overall great experience except for prices/selection,7/6/2018 0:00,7/15/2018 1:43
